facility_id,facility_name,address,citytown,state,zip_code,countyparish,telephone_number,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,footnote,start_date,end_date
330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,ALLEGANY,(585) 593-1100,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,108,17.4,13,22.9,,7/1/19,6/30/22
330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,ALLEGANY,(585) 593-1100,MORT_30_STK,Death rate for stroke patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,ALLEGANY,(585) 593-1100,PSI_03,Pressure ulcer rate,No Different Than the National Rate,534,0.3,0,2.66,,7/1/19,6/30/21
330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,ALLEGANY,(585) 593-1100,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,ALLEGANY,(585) 593-1100,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,735,0.22,0.06,0.38,,7/1/19,6/30/21
330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,ALLEGANY,(585) 593-1100,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,764,0.07,0,0.24,,7/1/19,6/30/21
330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,ALLEGANY,(585) 593-1100,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,58,2.62,1.13,4.11,,7/1/19,6/30/21
330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,ALLEGANY,(585) 593-1100,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,30,0.92,0,2.12,,7/1/19,6/30/21
330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,ALLEGANY,(585) 593-1100,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,30,6.17,0,16.41,,7/1/19,6/30/21
330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,ALLEGANY,(585) 593-1100,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,59,3.33,0.75,5.91,,7/1/19,6/30/21
330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,ALLEGANY,(585) 593-1100,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,25,4.84,1.35,8.33,,7/1/19,6/30/21
330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,ALLEGANY,(585) 593-1100,PSI_14,Postoperative wound dehiscence rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,ALLEGANY,(585) 593-1100,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,46,1.03,0,2.37,,7/1/19,6/30/21
330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,ALLEGANY,(585) 593-1100,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,1.02,0.57,1.47,,7/1/19,6/30/21
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,95,3.2,1.8,5.4,,4/1/19,3/31/22
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,29,11.5,8.2,16,,7/1/19,6/30/22
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,116,9.3,6.1,13.8,,7/1/19,6/30/22
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,241,11.6,8.8,15.2,,7/1/19,6/30/22
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,199,15,11.7,18.9,,7/1/19,6/30/22
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,MORT_30_STK,Death rate for stroke patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI_03,Pressure ulcer rate,No Different Than the National Rate,2336,0.09,0,1.36,,7/1/19,6/30/21
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,3704,0.17,0.02,0.33,,7/1/19,6/30/21
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,3899,0.06,0,0.21,,7/1/19,6/30/21
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,543,2.53,1.13,3.94,,7/1/19,6/30/21
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,329,0.79,0,1.9,,7/1/19,6/30/21
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,328,6.31,0,13.02,,7/1/19,6/30/21
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,571,4.29,1.99,6.6,,7/1/19,6/30/21
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,313,5.05,2.13,7.97,,7/1/19,6/30/21
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,299,0.7,0,1.62,,7/1/19,6/30/21
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,659,1.52,0.33,2.71,,7/1/19,6/30/21
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,1,0.63,1.36,,7/1/19,6/30/21
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,4/1/19,3/31/22
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,MORT_30_AMI,Death rate for heart attack patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,MORT_30_COPD,Death rate for COPD patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,MORT_30_HF,Death rate for heart failure patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,MORT_30_PN,Death rate for pneumonia patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,MORT_30_STK,Death rate for stroke patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,PSI_03,Pressure ulcer rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,PSI_04,Death rate among surgical inpatients with serious treatable complications,Not Available,Not Available,Not Available,Not Available,Not Available,7,7/1/19,6/30/21
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,PSI_06,Iatrogenic pneumothorax rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,PSI_08,In-hospital fall with hip fracture rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,PSI_09,Postoperative hemorrhage or hematoma rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,PSI_10,Postoperative acute kidney injury requiring dialysis rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,PSI_11,Postoperative respiratory failure rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,PSI_13,Postoperative sepsis rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,PSI_14,Postoperative wound dehiscence rate,Not Available,Not Available,Not Available,Not Available,Not Available,7,7/1/19,6/30/21
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,PSI_15,Abdominopelvic accidental puncture or laceration rate,Not Available,Not Available,Not Available,Not Available,Not Available,7,7/1/19,6/30/21
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Not Available,Not Applicable,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,454,3.1,2.1,4.6,,4/1/19,3/31/22
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,MORT_30_AMI,Death rate for heart attack patients,Better Than the National Rate,511,9.2,7.7,10.9,,7/1/19,6/30/22
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,MORT_30_CABG,Death rate for CABG surgery patients,No Different Than the National Rate,360,1.8,1,3,,7/1/19,6/30/22
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,MORT_30_COPD,Death rate for COPD patients,Better Than the National Rate,384,6.1,4.6,8.2,,7/1/19,6/30/22
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,MORT_30_HF,Death rate for heart failure patients,Better Than the National Rate,1662,7.8,6.8,9,,7/1/19,6/30/22
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,MORT_30_PN,Death rate for pneumonia patients,Better Than the National Rate,1547,12.8,11.6,14.1,,7/1/19,6/30/22
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,MORT_30_STK,Death rate for stroke patients,Better Than the National Rate,725,10.6,9.1,12.3,,7/1/19,6/30/22
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,PSI_03,Pressure ulcer rate,No Different Than the National Rate,27138,0.81,0.53,1.08,,7/1/19,6/30/21
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,556,145.21,122.59,167.82,,7/1/19,6/30/21
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,PSI_06,Iatrogenic pneumothorax rate,Better Than the National Rate,31792,0.08,0,0.17,,7/1/19,6/30/21
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,35126,0.01,0,0.08,,7/1/19,6/30/21
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,10883,1.9,1.23,2.56,,7/1/19,6/30/21
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,5899,0.5,0.06,0.93,,7/1/19,6/30/21
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,PSI_11,Postoperative respiratory failure rate,Worse Than the National Rate,5836,8.78,7.31,10.24,,7/1/19,6/30/21
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,11937,3.16,2.23,4.09,,7/1/19,6/30/21
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,PSI_13,Postoperative sepsis rate,Better Than the National Rate,6209,2.17,1.14,3.19,,7/1/19,6/30/21
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,3805,0.63,0.04,1.23,,7/1/19,6/30/21
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,PSI_15,Abdominopelvic accidental puncture or laceration rate,Better Than the National Rate,7591,0.32,0,0.87,,7/1/19,6/30/21
330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,(212) 746-5454,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Better Than the National Value,Not Applicable,0.84,0.73,0.96,,7/1/19,6/30/21
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,66,3,1.7,5.2,,4/1/19,3/31/22
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,35,13.4,10.2,17,,7/1/19,6/30/22
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,46,10.8,7.1,15.7,,7/1/19,6/30/22
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,119,15.5,11.7,20.2,,7/1/19,6/30/22
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,92,20.2,15.2,26.4,,7/1/19,6/30/22
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,54,13.8,9.1,19.9,,7/1/19,6/30/22
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,PSI_03,Pressure ulcer rate,No Different Than the National Rate,1216,0.14,0,1.72,,7/1/19,6/30/21
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/21
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,1709,0.18,0.02,0.33,,7/1/19,6/30/21
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,1713,0.15,0,0.31,,7/1/19,6/30/21
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,459,2.23,0.79,3.67,,7/1/19,6/30/21
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,296,0.88,0,2.06,,7/1/19,6/30/21
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,294,3.8,0,11.83,,7/1/19,6/30/21
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,469,2.79,0.43,5.15,,7/1/19,6/30/21
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,291,3.63,0.33,6.94,,7/1/19,6/30/21
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,182,0.76,0,1.72,,7/1/19,6/30/21
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,317,0.93,0,2.21,,7/1/19,6/30/21
330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,(716) 447-6100,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,0.81,0.41,1.22,,7/1/19,6/30/21
330103,OLEAN GENERAL HOSPITAL,515 MAIN STREET,OLEAN,NY,14760,CATTARAUGUS,(716) 373-2600,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,85,3.3,1.9,5.8,,4/1/19,3/31/22
330103,OLEAN GENERAL HOSPITAL,515 MAIN STREET,OLEAN,NY,14760,CATTARAUGUS,(716) 373-2600,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,86,12.2,8.9,16.3,,7/1/19,6/30/22
330103,OLEAN GENERAL HOSPITAL,515 MAIN STREET,OLEAN,NY,14760,CATTARAUGUS,(716) 373-2600,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
330103,OLEAN GENERAL HOSPITAL,515 MAIN STREET,OLEAN,NY,14760,CATTARAUGUS,(716) 373-2600,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,134,8.3,5.6,12.3,,7/1/19,6/30/22
330103,OLEAN GENERAL HOSPITAL,515 MAIN STREET,OLEAN,NY,14760,CATTARAUGUS,(716) 373-2600,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,233,14.5,11,18.9,,7/1/19,6/30/22
